PredictedValue,PredictionConfidence,Order Priority,Customer Segment,Product Category,Product Sub Category,Product Container,Product Name,Profit,Quantity Ordered,Sales,Gross Unit Price,Shipping Cost,Ship Mode,Ship Date,City,Order Line ID,# of Order Lines,Order ID,# of Orders,Customer ID,# of Customers,Customer Name,Grouped Sub Category,Discount,Order Date,{Row Count}
Delivered,1,Medium,Home Office,Technology,Office Machines,Medium Box,Polycom ViewStationâ„¢ Adapter H323 Videoconferencing Unit,869.51,3,5951.76,2045.28,13.99,Express Air,'2016-12-06',Yaounde,3569,3569,89696,89696,1348,1348,Calvin J Marcus,Computer & Electronics,265.81,'2016-12-04 01:50:43.000',1
Delivered,1,Low,Home Office,Furniture,Office Furnishings,Medium Box,Tenex Antistatic Computer Chair Mats,625.84,30,5413.5,180.45,13.99,Regular Air,'2016-12-12',Glasgow,736,736,36069,36069,272,272,Eleanor Swain,Furniture,182.31,'2016-12-04 06:08:51.000',1
Delivered,1,Low,Corporate,Furniture,Tables,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,-171.61,24,4986.36,230.85,69.64,Delivery Truck,'2016-12-07',El Paso,7572,7572,90730,90730,2762,2762,Marianne Kane,Furniture,364.92,'2016-12-04 00:09:48.000',1
Delivered,1,High,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme Design Stainless Steel Bent Scissors,-18.56,13,86.35,7.22,4.42,Regular Air,'2016-12-06',Aomori,8427,8427,91382,91382,3067,3067,Carole Miller,Stationery,5.82,'2016-12-05 01:48:39.000',1
Delivered,1,Low,Corporate,Furniture,Office Furnishings,Medium Box,Eldon Cleatmat Chair Mats for Medium Pile Carpets,-90.61,6,330.39,58.58,52.2,Regular Air,'2016-12-05',Libreville,2907,2907,90836,90836,1113,1113,Julia Reynolds,Furniture,18.84,'2016-12-04 02:46:59.000',1
Delivered,0.96,Medium,Home Office,Office Supplies,Paper,Small Box,Xerox 226,-29.62,16,103.97,6.84,5.84,Regular Air,'2016-12-06',Bangkok,3570,3570,89696,89696,1348,1348,Calvin J Marcus,Stationery,5.58,'2016-12-04 02:36:14.000',1
Delivered,0.94,Medium,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC ProClick Spines for 32-Hole Punch,69.38,8,97.37,13.23,7.17,Express Air,'2016-12-08',Riyadh,7778,7778,85937,85937,2847,2847,Vanessa Day,Stationery,4.64,'2016-12-05 00:22:44.000',1
Delivered,1,Not Specified,Consumer,Furniture,Chairs & Chairmats,Large Box,Hon Olson Stacker Stools,1981.95,22,3007.66,148.6,24.49,Regular Air,'2016-12-08',San Pedro,2898,2898,86421,86421,1109,1109,Dennis Welch,Furniture,199.65,'2016-12-05 10:51:25.000',1
Delivered,0.99,Low,Small Business,Office Supplies,Paper,Small Box,Xerox 188,87.28,14,160.88,11.97,5.01,Regular Air,'2016-12-11',Cairo,3423,3423,86162,86162,1296,1296,Harvey Wong Bates,Stationery,6.73,'2016-12-05 12:09:32.000',1
Delivered,1,Medium,Corporate,Technology,Office Machines,Jumbo Box,Okidata ML320 Series Turbo Dot Matrix Printers,912.51,7,2807.03,422.11,12.06,Delivery Truck,'2016-12-06',Hong Kong,5754,5754,87875,87875,2108,2108,Alfred Barber,Computer & Electronics,156.55,'2016-12-05 18:18:38.000',1
Delivered,0.91,Not Specified,Home Office,Technology,Computer Peripherals,Small Pack,"IBM 80 Minute CD-R Spindle, 50/Pack",-10.24,16,352.8,22.05,1.99,Regular Air,'2016-12-08',Voronezh,3549,3549,24455,24455,1340,1340,Marie Bass,Computer & Electronics,11.34,'2016-12-05 20:37:09.000',1
Delivered,1,Low,Corporate,Furniture,Office Furnishings,Medium Box,Eldon Cleatmat Plusâ„¢ Chair Mats for High Pile Carpets,-83.41,7,540.44,83.92,48.2,Regular Air,'2016-12-13',San Francisco,9371,9371,88752,88752,3385,3385,Daniel Richmond,Furniture,32.51,'2016-12-05 00:42:51.000',1
Delivered,1,Medium,Home Office,Furniture,Office Furnishings,Wrap Bag,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",-281.12,22,1559.77,74.63,37.58,Express Air,'2016-12-08',Yaounde,3030,3030,86590,86590,1142,1142,Russell Chan,Furniture,77.68,'2016-12-05 13:48:15.000',1
Delivered,1,High,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,Global Ergonomic Managers Chair,-68.48,2,347.62,191,26.2,Delivery Truck,'2016-12-09',Santiago,8382,8382,86117,86117,3045,3045,Jordan Beard,Furniture,20.4,'2016-12-05 21:48:09.000',1
Delivered,0.92,Not Specified,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,3M Organizer Strips,-67.18,28,145.24,5.7,7.78,Express Air,'2016-12-08',Los Angeles,6621,6621,16480,16480,2431,2431,Troy Cassidy,Stationery,10.43,'2016-12-05 01:43:39.000',1
Delivered,0.96,Low,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,ACCOHIDE Binder by Acco,-30.15,14,61.04,4.36,5.34,Regular Air,'2016-12-10',Burlington,9370,9370,88752,88752,3385,3385,Daniel Richmond,Stationery,1.46,'2016-12-05 18:40:42.000',1
Delivered,0.93,Medium,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Poly Binder Pockets,-45.3,19,69.67,3.78,5.47,Regular Air,'2016-12-07',Burlington,7107,7107,91173,91173,2589,2589,Paige Sherman,Stationery,1.22,'2016-12-05 08:56:12.000',1
Delivered,1,Critical,Home Office,Technology,Computer Peripherals,Small Box,Keytronic 105-Key Spanish Keyboard,713.04,22,1717.76,78.08,4,Regular Air,'2016-12-10',Standerton,6031,6031,88038,88038,2213,2213,Edna Welch,Computer & Electronics,33.09,'2016-12-06 00:09:24.000',1
Delivered,1,Medium,Home Office,Technology,Office Machines,Jumbo Drum,Epson LQ-870 Dot Matrix Printer,219.02,1,537.02,565.28,14.7,Delivery Truck,'2016-12-09',Naples,8031,8031,90056,90056,2919,2919,Debra Simon,Computer & Electronics,18.19,'2016-12-06 02:24:02.000',1
Delivered,1,Critical,Home Office,Furniture,Tables,Jumbo Box,"Bevis Round Bullnose 29"" High Table Top",814.63,13,3456.27,274.09,66.67,Delivery Truck,'2016-12-10',Istanbul,2946,2946,86788,86788,1121,1121,Tonya Proctor,Furniture,154.83,'2016-12-06 10:12:52.000',1
Delivered,1,Low,Corporate,Office Supplies,Storage & Organization,Large Box,"Carina Mini System Audio Rack, Model AR050B",-76.36,1,105.41,117.12,35,Regular Air,'2016-12-12',Nottingham,843,843,89173,89173,313,313,Ruth Stout,Furniture,8.2,'2016-12-07 00:52:56.000',1
Delivered,1,Critical,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Fiskars Softgrip Scissors,32.65,15,168.63,11.59,3.37,Regular Air,'2016-12-08',Toronto,5576,5576,91465,91465,2056,2056,Rita Wagner,Stationery,4.79,'2016-12-07 05:21:55.000',1
Delivered,1,Critical,Corporate,Technology,Telephones and Communication,Small Box,LX 677,1130.12,54,6658.74,129.8,19.99,Express Air,'2016-12-11',Los Angeles,8260,8260,37700,37700,3004,3004,Maurice Everett,Computer & Electronics,373.4,'2016-12-07 19:45:56.000',1
Delivered,1,Critical,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 2090 â€œPillow Softâ€ù Series Mid Back Swivel/Tilt Chairs,-168.1,3,809.53,296.53,57,Delivery Truck,'2016-12-09',Victoria,5575,5575,91465,91465,2056,2056,Rita Wagner,Furniture,44.96,'2016-12-07 16:18:25.000',1
Delivered,0.93,Not Specified,Home Office,Office Supplies,Pens & Art Supplies,Small Box,Hunt Boston Vacuum Mount KS Pencil Sharpener,-51.5,5,182.8,36.93,7.73,Regular Air,'2016-12-10',St. Petersburg,2382,2382,86464,86464,908,908,Becky Page Cline,Stationery,4.16,'2016-12-07 06:15:30.000',1
Delivered,0.89,Not Specified,Home Office,Technology,Computer Peripherals,Small Pack,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",-26.29,4,33.05,8.79,1.99,Regular Air,'2016-12-09',St. Petersburg,2381,2381,86464,86464,908,908,Becky Page Cline,Computer & Electronics,1.5,'2016-12-08 01:14:56.000',1
Delivered,0.93,Not Specified,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,29.39,12,43.31,4.01,1.49,Express Air,'2016-12-11',Recife,3369,3369,88415,88415,1275,1275,Vanessa Bowers,Stationery,2.04,'2016-12-08 14:23:18.000',1
Delivered,0.96,Low,Corporate,Technology,Computer Peripherals,Small Pack,"IBM 80 Minute CD-R Spindle, 50/Pack",202.47,15,304.29,22.05,1.99,Regular Air,'2016-12-13',Perth,1129,1129,90705,90705,439,439,Jay Parker,Computer & Electronics,13.5,'2016-12-08 00:19:01.000',1
Delivered,1,Critical,Small Business,Technology,Copiers and Fax,Large Box,Canon PC1060 Personal Laser Copier,5823.77,12,8864.76,738.73,24.49,Regular Air,'2016-12-11',Boise,8171,8171,89052,89052,2977,2977,Juan Gilbert,Computer & Electronics,290.11,'2016-12-08 07:38:43.000',1
Delivered,0.97,Low,Corporate,Office Supplies,Labels,Small Box,Avery 498,37.88,20,57.95,3.05,0.5,Regular Air,'2016-12-18',Hobart,1130,1130,90705,90705,440,440,Cheryl Lester Coley,Stationery,1.45,'2016-12-08 12:51:10.000',1
Delivered,1,Critical,Corporate,Technology,Telephones and Communication,Small Box,5125,2398.36,22,4246.64,212.12,8.08,Express Air,'2016-12-10',Bristol,502,502,90436,90436,194,194,Tammy Goldman,Computer & Electronics,301.24,'2016-12-08 06:55:43.000',1
Delivered,0.96,Not Specified,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 12"" Wall Clock",144.05,25,466,18.64,8.99,Regular Air,'2016-12-10',Cardiff,275,275,87315,87315,97,97,Max McKenna,Furniture,13.07,'2016-12-08 20:48:58.000',1
Delivered,0.99,Low,Corporate,Furniture,Office Furnishings,Medium Box,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",275.03,24,1035.94,43.6,8.66,Regular Air,'2016-12-16',Canberra,1128,1128,90705,90705,438,438,Edwin Winters,Furniture,20.42,'2016-12-08 02:04:24.000',1
Delivered,1,Not Specified,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 12"" Wall Clock",86.57,100,1864,18.64,8.99,Regular Air,'2016-12-10',Chicago,262,262,37063,37063,94,94,Eddie House Mueller,Furniture,62.84,'2016-12-08 18:25:00.000',1
Delivered,1,Medium,Small Business,Technology,Office Machines,Jumbo Drum,Epson DFX5000+ Dot Matrix Printer,16.67,2,2977.98,1584.03,29.7,Delivery Truck,'2016-12-11',Aomori,6746,6746,91533,91533,2475,2475,James Craft,Computer & Electronics,170.05,'2016-12-08 05:32:34.000',1
Delivered,1,Medium,Small Business,Technology,Office Machines,Jumbo Box,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,-44.14,23,1847.43,85.45,30.06,Delivery Truck,'2016-12-12',Nagasaki,6747,6747,91533,91533,2475,2475,James Craft,Computer & Electronics,105.5,'2016-12-08 03:31:35.000',1
Delivered,0.93,Medium,Small Business,Technology,Telephones and Communication,Small Box,5180,-50.1,15,950.59,69.64,8.99,Regular Air,'2016-12-11',Nagoya,6748,6748,91533,91533,2475,2475,James Craft,Computer & Electronics,67.17,'2016-12-08 02:11:17.000',1
Delivered,1,Critical,Corporate,Furniture,Tables,Jumbo Box,Bush Advantage Collection Racetrack Conference Table,-225.4,6,2471.25,447.69,110.2,Delivery Truck,'2016-12-10',Birmingham,501,501,90436,90436,194,194,Tammy Goldman,Furniture,164.13,'2016-12-08 23:41:42.000',1
Delivered,0.9,Not Specified,Corporate,Office Supplies,Paper,Small Box,Xerox 2,-20.04,14,87.14,6.84,6,Regular Air,'2016-12-11',Recife,3367,3367,88415,88415,1273,1273,Lois Bloom,Stationery,3.9,'2016-12-08 11:19:19.000',1
Delivered,1,Critical,Small Business,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",-17.09,2,57.72,30.06,1.99,Regular Air,'2016-12-10',Raleigh,8170,8170,89052,89052,2977,2977,Juan Gilbert,Computer & Electronics,2.93,'2016-12-08 19:26:53.000',1
Delivered,1,Critical,Corporate,Office Supplies,Paper,Small Box,"Array Parchment Paper, Assorted Colors",-89.88,20,141.31,7.68,11.15,Regular Air,'2016-12-10',Sheffield,500,500,90436,90436,194,194,Tammy Goldman,Stationery,9.38,'2016-12-08 01:36:58.000',1
Delivered,0.99,Low,Home Office,Office Supplies,Paper,Small Box,Xerox 1961,53.4,16,75.74,5.26,7.54,Regular Air,'2016-12-12',Baltimore,6407,6407,88277,88277,2359,2359,Annie Horne,Stationery,4.97,'2016-12-09 02:58:40.000',1
Delivered,1,Critical,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,"Quartet Alpha White Chalk, 12/Pack",15.86,9,20.97,2.33,1,Express Air,'2016-12-11',Providence,8487,8487,88252,88252,3078,3078,Kate McKenna,Stationery,0.55,'2016-12-09 01:49:31.000',1
Delivered,1,High,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",82.24,9,118.28,13.69,1.49,Express Air,'2016-12-11',Riyadh,6607,6607,91114,91114,2429,2429,Robyn Connor,Stationery,4.49,'2016-12-09 10:07:40.000',1
Delivered,0.95,Medium,Corporate,Office Supplies,Paper,Wrap Bag,"Adams Phone Message Book, 200 Message Capacity, 8 1/16â€ù x 11â€ù",60.13,12,87.12,7.26,2,Regular Air,'2016-12-11',San Diego,7613,7613,87174,87174,2780,2780,Gregory Strickland,Stationery,0.71,'2016-12-09 00:28:29.000',1
Delivered,1,Not Specified,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC Therma-A-Bind 250T Electric Binding System,1221.78,15,1849.65,129.8,19.99,Regular Air,'2016-12-12',Nantes,8567,8567,86330,86330,3103,3103,Emma Bowles,Stationery,85.28,'2016-12-09 12:54:58.000',1
Delivered,0.91,Not Specified,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Flexible Leather- Look Classic Collection Ring Binder,185.61,15,293.85,19.99,1.49,Regular Air,'2016-12-11',Hartford,8566,8566,86330,86330,3103,3103,Emma Bowles,Stationery,9.56,'2016-12-10 00:52:10.000',1
Delivered,1,Critical,Consumer,Office Supplies,Appliances,Small Box,Belkin 8 Outlet Surge Protector,126.98,6,246.47,43.24,5.33,Regular Air,'2016-12-12',Toronto,4489,4489,90618,90618,1684,1684,Glenda Holder,Furniture,9.06,'2016-12-09 03:42:32.000',1
Delivered,1,High,Home Office,Office Supplies,Envelopes,Small Box,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",26.76,3,126.6,42.2,9.83,Regular Air,'2016-12-11',Riyadh,6608,6608,91114,91114,2429,2429,Robyn Connor,Stationery,2.52,'2016-12-09 11:09:06.000',1
Delivered,0.99,Not Specified,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Flexible Leather- Look Classic Collection Ring Binder,217.57,58,1136.23,19.99,1.49,Regular Air,'2016-12-11',Salem,8578,8578,10982,10982,3106,3106,Alexander O'Brien,Stationery,47.81,'2016-12-09 07:26:38.000',1
Delivered,1,Not Specified,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC Therma-A-Bind 250T Electric Binding System,1194.52,60,7398.6,129.8,19.99,Regular Air,'2016-12-12',Los Angeles,8579,8579,10982,10982,3106,3106,Alexander O'Brien,Stationery,411.62,'2016-12-09 01:24:39.000',1
Delivered,0.99,Not Specified,Home Office,Office Supplies,Rubber Bands,Wrap Bag,OIC Thumb-Tacks,2.71,28,33.88,1.21,0.7,Express Air,'2016-12-12',San Diego,8580,8580,10982,10982,3106,3106,Alexander O'Brien,Stationery,1.12,'2016-12-09 03:04:05.000',1
Delivered,1,Critical,Consumer,Office Supplies,Appliances,Small Box,Belkin 8 Outlet Surge Protector,76.31,24,985.87,43.24,5.33,Regular Air,'2016-12-12',Chicago,4479,4479,59685,59685,1682,1682,Julie Edwards,Furniture,54.55,'2016-12-09 01:49:22.000',1
Delivered,1,Low,Home Office,Office Supplies,Appliances,Large Box,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1.09,6,1846.63,317.29,24.49,Regular Air,'2016-12-12',Austin,6406,6406,88277,88277,2359,2359,Annie Horne,Furniture,62.62,'2016-12-09 12:09:56.000',1
Delivered,0.93,Not Specified,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Fiskars Softgrip Scissors,-0.75,7,73.83,11.59,3.37,Regular Air,'2016-12-12',Hong Kong,5723,5723,91192,91192,2105,2105,Arthur Glass,Stationery,5.07,'2016-12-09 23:35:02.000',1
Delivered,1,Critical,Consumer,Furniture,Office Furnishings,Large Box,"Tensor ""Hersey Kiss"" Styled Floor Lamp",-541.33,92,1135.19,13.71,14.37,Regular Air,'2016-12-11',Chicago,4480,4480,59685,59685,1682,1682,Julie Edwards,Furniture,88.47,'2016-12-09 16:48:17.000',1
Delivered,1,Critical,Consumer,Furniture,Office Furnishings,Large Box,"Tensor ""Hersey Kiss"" Styled Floor Lamp",-181.89,23,283.8,13.71,14.37,Regular Air,'2016-12-11',Victoria,4490,4490,90618,90618,1684,1684,Glenda Holder,Furniture,16.85,'2016-12-09 20:49:09.000',1
Delivered,1,Critical,Corporate,Office Supplies,Storage & Organization,Small Box,Super Decoflex Portable Personal File,106.39,10,150.2,15.81,7.69,Regular Air,'2016-12-12',Hong Kong,4670,4670,85879,85879,1739,1739,Edna Pierce,Furniture,8.17,'2016-12-10 05:31:49.000',1
Delivered,0.92,Not Specified,Corporate,Furniture,Office Furnishings,Small Box,DAX Clear Channel Poster Frame,50.95,5,73.06,15.38,7.4,Regular Air,'2016-12-13',Hong Kong,5717,5717,91193,91193,2104,2104,Max Kirby,Furniture,1.9,'2016-12-10 03:07:16.000',1
Delivered,0.99,High,Corporate,Office Supplies,Labels,Small Box,Avery 52,36.11,15,53.1,3.89,0.5,Regular Air,'2016-12-12',Nottingham,73,73,87670,87670,26,26,Marguerite Kane,Stationery,2.93,'2016-12-10 02:00:11.000',1
Delivered,0.91,Not Specified,Corporate,Technology,Telephones and Communication,Medium Box,1726 Digital Answering Machine,39.48,15,322.43,22.16,4.81,Regular Air,'2016-12-13',Hong Kong,5716,5716,91193,91193,2103,2103,Chris Williams,Computer & Electronics,7.23,'2016-12-10 13:44:50.000',1
Delivered,0.97,Medium,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme 8"" Straight Scissors",0.85,5,65.08,13.7,3.14,Express Air,'2016-12-13',Vijayawada,5407,5407,91280,91280,2004,2004,James Dickinson Ball,Stationery,3.45,'2016-12-10 01:31:29.000',1
Delivered,0.95,Medium,Home Office,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Project File with Scoop Front Design, Black",-5.17,18,235.65,14.23,4.51,Regular Air,'2016-12-13',Gurgaon,5408,5408,91280,91280,2004,2004,James Dickinson Ball,Furniture,15.68,'2016-12-10 00:31:41.000',1
Delivered,0.99,Low,Small Business,Office Supplies,Envelopes,Small Box,Staples Colored Interoffice Envelopes,-27.52,21,659.03,32.69,19.51,Express Air,'2016-12-18',Sydney,1573,1573,87026,87026,603,603,Gretchen Ball,Stationery,23.85,'2016-12-10 07:49:45.000',1
Delivered,1,High,Corporate,Office Supplies,Paper,Wrap Bag,"Adams Phone Message Book, 200 Message Capacity, 8 1/16â€ù x 11â€ù",-1.45,2,13.21,7.26,2,Regular Air,'2016-12-12',Rio de Janeiro,3371,3371,88416,88416,1277,1277,Joan Walters,Stationery,0.54,'2016-12-10 11:05:34.000',1
Delivered,1,High,Corporate,Technology,Telephones and Communication,Small Box,V 3600 Series,-82.7,3,196.38,69.64,8.99,Regular Air,'2016-12-12',London,74,74,87670,87670,26,26,Marguerite Kane,Computer & Electronics,8.14,'2016-12-10 18:48:27.000',1
Delivered,0.98,Not Specified,Corporate,Furniture,Office Furnishings,Small Pack,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",612.63,9,923.63,104.72,8.99,Regular Air,'2016-12-14',Bangalore,4823,4823,89867,89867,1785,1785,Gayle Peterson,Furniture,21.66,'2016-12-11 00:01:47.000',1
Delivered,1,Not Specified,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,529.38,12,2200.32,191,30,Delivery Truck,'2016-12-13',Varanasi,4822,4822,89867,89867,1784,1784,Pam Riley,Furniture,85.75,'2016-12-11 23:24:48.000',1
Delivered,1,Critical,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Novimex Swivel Fabric Task Chair,86.68,21,3011.53,159.34,30,Delivery Truck,'2016-12-14',Baltimore,8738,8738,86912,86912,3156,3156,Norman Ward,Furniture,220.7,'2016-12-11 13:49:16.000',1
Delivered,0.98,Not Specified,Small Business,Office Supplies,Storage & Organization,Small Box,Portable Personal File Box,-9.82,23,266.82,12.89,4.81,Express Air,'2016-12-13',Sydney,1142,1142,88092,88092,445,445,Judy Barrett,Furniture,17.95,'2016-12-11 02:00:04.000',1
Delivered,1,Critical,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Covers for Plastic or Wire Binding Elements,-48.51,94,1038.46,12.14,7.19,Regular Air,'2016-12-14',Los Angeles,7327,7327,49889,49889,2670,2670,Yvonne Mann,Stationery,74.9,'2016-12-11 02:54:46.000',1
Delivered,1,Critical,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Covers for Plastic or Wire Binding Elements,-16.31,24,265.14,12.14,7.19,Regular Air,'2016-12-14',Nagoya,7337,7337,90556,90556,2673,2673,Faye Joseph,Stationery,16.33,'2016-12-11 21:32:13.000',1
Delivered,1,Medium,Consumer,Furniture,Bookcases,Jumbo Box,"Sauder Forest Hills Library, Woodland Oak Finish",-207.59,21,2905.67,148.78,36.09,Delivery Truck,'2016-12-14',Bristol,471,471,90785,90785,180,180,Harold Briggs,Stationery,184.48,'2016-12-11 00:44:44.000',1
Delivered,1,High,Consumer,Technology,Telephones and Communication,Wrap Bag,Accessory17,-67.66,15,512.87,37.99,5,Regular Air,'2016-12-12',Hong Kong,4708,4708,87256,87256,1748,1748,Helen Simpson,Computer & Electronics,34.7,'2016-12-11 09:39:01.000',1
Delivered,0.97,Not Specified,Corporate,Office Supplies,Envelopes,Small Box,Staples Brown Kraft Recycled Clasp Envelopes,-19.77,22,129.58,5.89,5.3,Express Air,'2016-12-13',Ahmedabad,4820,4820,89867,89867,1783,1783,Erin Y Stewart,Stationery,3.15,'2016-12-11 16:29:31.000',1
Delivered,1,Critical,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",-21.57,42,120.01,3.14,2.03,Express Air,'2016-12-14',Los Angeles,7328,7328,49889,49889,2670,2670,Yvonne Mann,Stationery,8.66,'2016-12-11 01:45:23.000',1
Delivered,1,Critical,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",-7.24,11,31.43,3.14,2.03,Express Air,'2016-12-14',Aomori,7338,7338,90556,90556,2673,2673,Faye Joseph,Stationery,1.94,'2016-12-11 00:01:28.000',1
